,provnum,name,address,city,state,zip,county,bedcert,ownership,employee_cases,resident_cases,resident_deaths,cna_hprd,lpn_hprd,rn_hprd,total_hprd,full_address_from_csv,google_address,google_long,google_lat
606,395952,NAAMANS CREEK COUNTRY MANOR,1194 NAAMANS CREEK ROAD,BOOTHWYN,PA,19061,DELAWARE,90,Non profit - Corporation,*,*,0,2.05974,0.934,0.99299,3.98672,"1194 NAAMANS CREEK ROAD, BOOTHWYN, PA, , 19061, USA","1194 Naamans Creek Rd, Garnet Valley, PA 19060, USA",-75.5097904,39.8426742
607,395953,SUNSET RIDGE HEALTHCARE AND REHABILITATION CENTER,3298 RIDGE ROAD,BLOOMSBURG,PA,17815,COLUMBIA,66,For profit - Corporation,0,0,0,1.81015,0.57705,0.71633,3.10354,"3298 RIDGE ROAD, BLOOMSBURG, PA, , 17815, USA","3298 Ridge Rd, Bloomsburg, PA 17815, USA",-76.4047949,41.038009
608,395956,"GLEN AT WILLOW VALLEY, THE",675 WILLOW VALLEY SQUARE,LANCASTER,PA,17602,LANCASTER,339,Non profit - Corporation,*,0,0,2.52062,1.04787,0.6327699999999999,4.20126,"675 WILLOW VALLEY SQUARE, LANCASTER, PA, , 17602, USA","675 Willow Valley Square, Lancaster, PA 17602, USA",-76.2839019,39.9971254
609,395959,"CARING PLACE, THE",103 N. THIRTEENTH STREET,FRANKLIN,PA,16323,VENANGO,100,Non profit - Church related,0,0,0,2.19043,0.88702,0.6351899999999999,3.71264,"103 N. THIRTEENTH STREET, FRANKLIN, PA, , 16323, USA","103 N 13th St, Franklin, PA 16323, USA",-79.8318628,41.40295039999999
610,395961,PHILADELPHIA PROTESTANT HOME,700 E GILHAM ST,PHILADELPHIA,PA,19111,PHILADELPHIA,126,Non profit - Corporation,14,10,*,2.50185,0.69495,0.82534,4.02214,"700 E GILHAM ST, PHILADELPHIA, PA, , 19111, USA","700 Gilham St, Philadelphia, PA 19111, USA",-75.09030489999999,40.0497608
611,395966,UPMC NORTHWEST TRANSITIONAL CARE UNIT,100 FAIRFIELD DRIVE,SENECA,PA,16346,VENANGO,16,Non profit - Corporation,0,0,0,1.32528,1.6398700000000002,2.8174900000000003,5.78264,"100 FAIRFIELD DRIVE, SENECA, PA, , 16346, USA","100 Fairfield Dr, Seneca, PA 16346, USA",-79.70045809999999,41.361271
612,395977,CHERRY TREE NURSING CENTER,410 TERRACE DRIVE,UNIONTOWN,PA,15401,FAYETTE,120,For profit - Corporation,0,0,0,2.0388900000000003,0.89181,0.52117,3.4518699999999995,"410 TERRACE DRIVE, UNIONTOWN, PA, , 15401, USA","410 Terrace Dr, Uniontown, PA 15401, USA",-79.758787,39.901127
613,395983,KEARSLEY REHABILITATION AND NURSING CENTER,2100 NORTH 49TH STREET,PHILADELPHIA,PA,19131,PHILADELPHIA,84,For profit - Partnership,12,24,*,2.4056900000000003,1.05826,0.5432600000000001,4.00721,"2100 NORTH 49TH STREET, PHILADELPHIA, PA, , 19131, USA","2100 N 49th St, Philadelphia, PA 19131, USA",-75.2231774,39.99366450000001
614,395984,AVENTURA AT CREEKSIDE,45 NORTH SCOTT STREET,CARBONDALE,PA,18407,LACKAWANNA,81,For profit - Individual,0,0,0,1.96072,0.91515,0.4884,3.36427,"45 NORTH SCOTT STREET, CARBONDALE, PA, , 18407, USA","45 N Scott St, Carbondale, PA 18407, USA",-75.5091989,41.5746853
615,395985,ALTOONA CENTER FOR NURSING CARE,1020 GREEN AVENUE,ALTOONA,PA,16601,BLAIR,120,For profit - Corporation,0,0,0,1.7869099999999998,0.92868,0.7195699999999999,3.43516,"1020 GREEN AVENUE, ALTOONA, PA, , 16601, USA","1020 Green Ave, Altoona, PA 16601, USA",-78.3997309,40.5171396
616,395986,KITTANNING CARE CENTER,120 KITTANNING CARE DRIVE,KITTANNING,PA,16201,ARMSTRONG,120,For profit - Corporation,0,0,0,1.9499,1.09326,0.5948,3.63796,"120 KITTANNING CARE DRIVE, KITTANNING, PA, , 16201, USA","120 Kittanning Care Dr, Kittanning, PA 16201, USA",-79.4703373,40.7920227
617,,,631 NORTH BROAD ST,GROVE CITY,PA,16127,,20,For profit - Corporation,,,,,,,,"631 NORTH BROAD ST, GROVE CITY, PA, , 16127, USA","631 N Broad St, Grove City, PA 16127, USA",-80.0852572,41.1709935
618,395996,MANCHESTER COMMONS OF PRESBYTERIAN SENIORCARE,6351 WEST LAKE ROAD,ERIE,PA,16505,ERIE,78,Non profit - Corporation,0,0,0,2.36513,0.98838,0.79305,4.14656,"6351 WEST LAKE ROAD, ERIE, PA, , 16505, USA","6351 W Lake Rd, Erie, PA 16505, USA",-80.2207213,42.06812679999999
619,395998,MISERICORDIA NURSING & REHABILITATION CENTER,998 SOUTH RUSSELL STREET,YORK,PA,17402,YORK,50,Non profit - Corporation,0,0,0,2.51757,0.7567699999999999,0.78769,4.06203,"998 SOUTH RUSSELL STREET, YORK, PA, , 17402, USA","998 S Russell St, East York, PA 17402, USA",-76.6841772,39.9614645
620,396001,ABRAMSON SENIOR CARE AT LANKENAU MEDICAL CENTER,100 LANCASTER AVENUE,WYNNEWOOD,PA,19096,MONTGOMERY,35,Non profit - Corporation,0,0,0,2.96353,0.0,2.79125,5.75478,"100 LANCASTER AVENUE, WYNNEWOOD, PA, , 19096, USA","100 Lancaster Ave, Wynnewood, PA 19096, USA",-75.25734,39.9885015
621,396002,"TRANSITIONAL CARE UNIT AT NAZARETH HOSPITAL, THE",2601 HOLME AVENUE,PHILA,PA,19152,PHILADELPHIA,28,Non profit - Corporation,*,*,0,1.93835,0.0,2.39672,4.33507,"2601 HOLME AVENUE, PHILA, PA, , 19152, USA","2601 Holme Ave, Philadelphia, PA 19152, USA",-75.0421637,40.0588411
622,396003,MANORCARE HEALTH SERVICES-MONROEVILLE,885 MACBETH DRIVE,MONROEVILLE,PA,15146,ALLEGHENY,131,Non profit - Corporation,0,*,0,1.68491,1.061,0.7439100000000001,3.4898300000000004,"885 MACBETH DRIVE, MONROEVILLE, PA, , 15146, USA","885 MacBeth Dr, Monroeville, PA 15146, USA",-79.7572781,40.4253666
623,396009,NORRITON SQUARE NURSING AND REHABILITATION CENTER,1700 PINE STREET,NORRISTOWN,PA,19401,MONTGOMERY,99,For profit - Corporation,*,*,*,1.7404400000000002,0.71377,0.94155,3.39575,"1700 PINE STREET, NORRISTOWN, PA, , 19401, USA","1700 Pine St, Norristown, PA 19401, USA",-75.3302403,40.1298158
624,396015,WESTMINSTER WOODS AT HUNTINGDON,360 WESTMINSTER DRIVE,HUNTINGDON,PA,16652,HUNTINGDON,64,Non profit - Corporation,0,0,0,2.17424,0.94714,0.68035,3.80172,"360 WESTMINSTER DRIVE, HUNTINGDON, PA, , 16652, USA","360 Westminster Dr, Huntingdon, PA 16652, USA",-78.0119366,40.5157975
625,396017,POWERBACK REHABILITATION 3485 DAVISVILLE ROAD,3485 DAVISVILLE ROAD,HATBORO,PA,19040,MONTGOMERY,109,For profit - Partnership,*,*,*,1.7856599999999998,0.81099,1.44057,4.03722,"3485 DAVISVILLE ROAD, HATBORO, PA, , 19040, USA","3485 Davisville Rd, Hatboro, PA 19040, USA",-75.0934633,40.1597571
626,396021,REDSTONE HIGHLANDS HEALTH CARE CTR,6 GARDEN CENTER DRIVE,GREENSBURG,PA,15601,WESTMORELAND,77,Non profit - Corporation,0,0,0,2.73716,0.52355,1.6738,4.93451,"6 GARDEN CENTER DRIVE, GREENSBURG, PA, , 15601, USA","6 Garden Center Dr, Greensburg, PA 15601, USA",-79.543528,40.3259604
627,396024,WESTON REHABILITATION & NURSING CENTER,1896 LEITHSVILLE ROAD,HELLERTOWN,PA,18055,NORTHAMPTON,44,For profit - Corporation,No Data,No Data,No Data,2.17068,1.3156,1.77361,5.25989,"1896 LEITHSVILLE ROAD, HELLERTOWN, PA, , 18055, USA","1896 Leithsville Rd, Hellertown, PA 18055, USA",-75.3412388,40.5611409
628,396026,CONCORDIA AT VILLA ST. JOSEPH,1030 STATE STREET,BADEN,PA,15005,BEAVER,120,Non profit - Corporation,*,*,0,2.39868,0.26997,1.22075,3.88941,"1030 STATE STREET, BADEN, PA, , 15005, USA","1030 W State St, Baden, PA 15005, USA",-80.2329426,40.6500748
629,396035,SCOTTDALE HEALTHCARE AND REHABILITATION CENTER,900 PORTER AVENUE,SCOTTDALE,PA,15683,WESTMORELAND,35,For profit - Corporation,0,0,0,1.71278,0.54698,1.16423,3.4239900000000003,"900 PORTER AVENUE, SCOTTDALE, PA, , 15683, USA","900 Porter Ave, Scottdale, PA 15683, USA",-79.5665684,40.11343360000001
630,396048,HARMARVILLAGE CARE CENTER,715 FREEPORT ROAD,CHESWICK,PA,15024,ALLEGHENY,130,For profit - Corporation,0,*,0,1.87376,0.97551,0.7159399999999999,3.56521,"715 FREEPORT ROAD, CHESWICK, PA, , 15024, USA","715 Freeport Rd, Cheswick, PA 15024, USA",-79.81890609999999,40.5426383
631,396049,"JAMESON CARE CENTER, INC",3349 WILMINGTON ROAD,NEW CASTLE,PA,16105,LAWRENCE,78,Non profit - Corporation,0,0,0,1.93954,0.6662600000000001,1.04729,3.65308,"3349 WILMINGTON ROAD, NEW CASTLE, PA, , 16105, USA","3349 Wilmington Rd, New Castle, PA 16105, USA",-80.3600125,41.059028
632,396056,WILLIAM PENN CARE CENTER,2020 ADER ROAD,JEANNETTE,PA,15644,WESTMORELAND,155,For profit - Partnership,0,0,0,1.76414,0.83026,0.91825,3.51265,"2020 ADER ROAD, JEANNETTE, PA, , 15644, USA","2020 Ader Rd, Jeannette, PA 15644, USA",-79.601928,40.398651
633,396058,AVALON SPRINGS PLACE,745 GREENVILLE ROAD,MERCER,PA,16137,MERCER,100,Non profit - Corporation,0,0,0,2.29117,1.12774,0.75759,4.17651,"745 GREENVILLE ROAD, MERCER, PA, , 16137, USA","745 Greenville Rd, Mercer, PA 16137, USA",-80.2515602,41.24841
634,396059,CONCORDIA AT THE CEDARS,4363 NORTHERN PIKE,MONROEVILLE,PA,15146,ALLEGHENY,59,Non profit - Corporation,*,0,0,2.01894,0.62624,0.94902,3.59419,"4363 NORTHERN PIKE, MONROEVILLE, PA, , 15146, USA","4363 Northern Pike, Monroeville, PA 15146, USA",-79.747303,40.4351522
635,396063,SETON MANOR NURSING AND REHABILITATION CENTER,1000 SETON DRIVE,ORWIGSBURG,PA,17961,SCHUYLKILL,120,For profit - Corporation,*,0,0,2.10158,0.62522,0.7346699999999999,3.46146,"1000 SETON DRIVE, ORWIGSBURG, PA, , 17961, USA","1000 Seton Dr, Orwigsburg, PA 17961, USA",-76.11816499999999,40.652542
636,396064,MARGARET E.  MOUL HOME,2050 BARLEY ROAD,YORK,PA,17404,YORK,82,Non profit - Corporation,0,0,0,3.54819,2.1103,0.73806,6.39656,"2050 BARLEY ROAD, YORK, PA, , 17404, USA","2050 Barley Rd, York, PA 17408, USA",-76.7810342,39.9764923
637,396065,BLOOMSBURG CARE AND REHABILITATION CENTER,211 EAST FIRST STREET,BLOOMSBURG,PA,17815,COLUMBIA,149,For profit - Corporation,6,*,*,2.1734400000000003,0.9377,0.31076,3.4219,"211 EAST FIRST STREET, BLOOMSBURG, PA, , 17815, USA","211 E 1st St, Bloomsburg, PA 17815, USA",-76.4550886,41.0060721
638,396066,MANORCARE HEALTH SERVICES-WHITEHALL BOROUGH,505 WEYMAN ROAD,PITTSBURGH,PA,15236,ALLEGHENY,166,Non profit - Corporation,0,0,0,1.85074,0.69453,1.25849,3.80376,"505 WEYMAN ROAD, PITTSBURGH, PA, , 15236, USA","505 Weyman Rd, Pittsburgh, PA 15236, USA",-79.9997759,40.3618858
639,396067,CONCORDIA AT REBECCA RESIDENCE,3746 CEDAR RIDGE ROAD,ALLISON PARK,PA,15101,ALLEGHENY,60,Non profit - Corporation,0,0,0,1.81199,0.60687,0.8618399999999999,3.2807,"3746 CEDAR RIDGE ROAD, ALLISON PARK, PA, , 15101, USA","3746 Cedar Ridge Rd, Allison Park, PA 15101, USA",-79.8974046,40.6026401
640,396069,ARBUTUS PARK MANOR,207 OTTAWA STREET,JOHNSTOWN,PA,15904,CAMBRIA,141,Non profit - Corporation,0,0,0,2.34506,1.06985,0.75716,4.17207,"207 OTTAWA STREET, JOHNSTOWN, PA, , 15904, USA","207 Ottawa St, Johnstown, PA 15904, USA",-78.8794802,40.2835559
641,396070,THE PINES AT PHILADELPHIA REHABILITATIONANDHEALTHCARE CENTER,8410 ROOSEVELT BLVD,PHILADELPHIA,PA,19152,PHILADELPHIA,49,For profit - Corporation,7,25,*,2.44409,1.52423,1.54769,5.51601,"8410 ROOSEVELT BLVD, PHILADELPHIA, PA, , 19152, USA","8410 Roosevelt Blvd, Philadelphia, PA 19152, USA",-75.0435004,40.06358669999999
642,396071,CLEPPER MANOR,959 EAST STATE STREET,SHARON,PA,16146,MERCER,54,For profit - Partnership,0,0,0,1.89963,0.7630100000000001,0.57415,3.23679,"959 EAST STATE STREET, SHARON, PA, , 16146, USA","959 E State St, Sharon, PA 16146, USA",-80.4916116,41.233324
643,396072,MILLCREEK MANOR,5535 PEACH STREET,ERIE,PA,16509,ERIE,144,Non profit - Corporation,0,0,0,2.26759,1.48376,0.66164,4.41299,"5535 PEACH STREET, ERIE, PA, , 16509, USA","5535 Peach St, Erie, PA 16509, USA",-80.0925141,42.0733176
644,396073,"NORTH STRABANE REHABILITATION AND WELLNESS CENTER, LLC",100 TANDEM VILLAGE ROAD,CANONSBURG,PA,15317,WASHINGTON,62,For profit - Corporation,0,0,0,1.7486099999999998,1.10522,0.4629,3.31673,"100 TANDEM VILLAGE ROAD, CANONSBURG, PA, , 15317, USA","100 Tandem Village Rd, Canonsburg, PA 15317, USA",-80.142755,40.256795
645,396075,AVALON PLACE,3410 W. PITTSBURGH RD,NEW CASTLE,PA,16101,LAWRENCE,84,Non profit - Corporation,0,0,0,1.94514,1.0301,0.6075699999999999,3.58281,"3410 W. PITTSBURGH RD, NEW CASTLE, PA, , 16101, USA","3410 W Pittsburg Rd, New Castle, PA 16101, USA",-80.3551201,40.9773108
646,396079,GARDEN SPOT VILLAGE,433 S KINZER AVENUE,NEW HOLLAND,PA,17557,LANCASTER,73,Non profit - Corporation,*,*,*,2.73907,1.17941,0.76412,4.6826,"433 S KINZER AVENUE, NEW HOLLAND, PA, , 17557, USA","433 S Kinzer Ave, New Holland, PA 17557, USA",-76.0688973,40.1028208
647,396080,BELLE REVE HEALTH CARE CENTER,404 EAST HARFORD STREET,MILFORD,PA,18337,PIKE,30,For profit - Corporation,*,10,*,2.18738,0.34843,1.3783299999999998,3.91414,"404 EAST HARFORD STREET, MILFORD, PA, , 18337, USA","404 E Harford St, Milford, PA 18337, USA",-74.79852749999999,41.3189822
648,396081,SAINT MARY'S AT ASBURY RIDGE,4855 WEST RIDGE ROAD,ERIE,PA,16506,ERIE,80,Non profit - Corporation,0,0,0,1.66016,0.75026,1.2478,3.65822,"4855 WEST RIDGE ROAD, ERIE, PA, , 16506, USA","4855 W Ridge Rd, Erie, PA 16506, USA",-80.1838886,42.06766
649,396082,BELLINGHAM PARK LANE,1615 EAST BOOT ROAD  EAST GOSHEN,WEST CHESTER,PA,19380,CHESTER,64,For profit - Corporation,*,10,*,2.39081,0.41648,1.19953,4.00681,"1615 EAST BOOT ROAD  EAST GOSHEN, WEST CHESTER, PA, , 19380, USA","1615 Boot Rd, West Chester, PA 19380, USA",-75.5409571,39.993978
650,396085,MON VALLEY CARE CENTER,200 STOOPS DRIVE,MONONGAHELA,PA,15063,WASHINGTON,60,For profit - Partnership,0,0,0,2.50984,1.13254,1.4532200000000002,5.0956,"200 STOOPS DRIVE, MONONGAHELA, PA, , 15063, USA","200 Stoops Dr, Monongahela, PA 15063, USA",-79.92412829999999,40.16098390000001
651,396086,GREEN VALLEY SKILLED NURSING AND REHABILITATION CENTER,200 TAYLORSVILLE MOUNTAIN ROAD,PITMAN,PA,17964,SCHUYLKILL,48,For profit - Corporation,10,18,*,1.70243,0.52078,0.6892,2.91241,"200 TAYLORSVILLE MOUNTAIN ROAD, PITMAN, PA, , 17964, USA","200 Taylorsville Mountain Rd, Pitman, PA 17964, USA",-76.474535,40.711384
652,396088,"MAPLE WINDS HEALTHCARE AND REHABILITATION, LLC",4112 SPRING HILL ROAD,PORTAGE,PA,15946,CAMBRIA,50,For profit - Individual,0,0,0,2.19186,0.93311,0.83189,3.95685,"4112 SPRING HILL ROAD, PORTAGE, PA, , 15946, USA","4112 Springhill Rd, Portage, PA 15946, USA",-78.6650705,40.363321
653,396089,CONCORDIA OF THE SOUTH HILLS,1300 BOWER HILL ROAD,PITTSBURGH,PA,15243,ALLEGHENY,46,Non profit - Corporation,0,0,0,1.77628,0.82263,1.05972,3.65864,"1300 BOWER HILL ROAD, PITTSBURGH, PA, , 15243, USA","1300 Bower Hill Rd, Pittsburgh, PA 15243, USA",-80.0728056,40.37525979999999
654,396090,PRESTON RESIDENCE,200 SYCAMORE DRIVE,WEST GROVE,PA,19390,CHESTER,38,Non profit - Corporation,*,0,0,2.32593,1.01494,1.2263,4.5671599999999986,"200 SYCAMORE DRIVE, WEST GROVE, PA, , 19390, USA","200 Sycamore Dr, West Grove, PA 19390, USA",-75.8798325,39.8227104
655,396092,"VILLAGE AT PENN STATE, THE",260 LION'S HILL ROAD,STATE COLLEGE,PA,16803,CENTRE,36,Non profit - Corporation,0,0,0,2.44847,0.7387,0.8660399999999999,4.0532,"260 LION'S HILL ROAD, STATE COLLEGE, PA, , 16803, USA","260 Lions Hill Rd, State College, PA 16803, USA",-77.87353999999999,40.8237572
656,396093,RICHFIELD HEALTHCARE AND REHABILITATION CENTER,"PO BOX 248, 631 MAIN STREET",RICHFIELD,PA,17086,JUNIATA,40,For profit - Corporation,0,0,0,2.03301,0.61234,0.70116,3.34651,"PO BOX 248, 631 MAIN STREET, RICHFIELD, PA, , 17086, USA","683 Main St, Richfield, PA 17086, USA",-77.11064120000002,40.68930040000001
657,396095,SCRANTON HEALTH CARE CENTER,2933 MCCARTHY STREET,SCRANTON,PA,18505,LACKAWANNA,44,For profit - Corporation,0,*,0,1.71373,0.55476,0.74425,3.01274,"2933 MCCARTHY STREET, SCRANTON, PA, , 18505, USA","2933 McCarthy St, Scranton, PA 18505, USA",-75.6962131,41.3829933
658,396096,MORAVIAN VILLAGE OF BETHLEHEM,634 EAST BROAD STREET,BETHLEHEM,PA,18018,NORTHAMPTON,109,Non profit - Corporation,*,*,0,2.5874200000000003,1.48656,0.9142,4.988180000000002,"634 EAST BROAD STREET, BETHLEHEM, PA, , 18018, USA","634 E Broad St, Bethlehem, PA 18018, USA",-75.3619157,40.6212693
659,396098,UPMC MAGEE-WOMENS HOSPITAL TRANSITIONAL CARE UNIT,300 HALKET STREET,PITTSBURGH,PA,15213,ALLEGHENY,20,Non profit - Other,0,0,0,1.20251,1.17935,3.05475,5.43661,"300 HALKET STREET, PITTSBURGH, PA, , 15213, USA","300 Halket St, Pittsburgh, PA 15213, USA",-79.96068799999999,40.4368286
660,396101,REHAB AT SHANNONDELL,5000 SHANNONDELL DRIVE,AUDUBON,PA,19403,MONTGOMERY,120,For profit - Corporation,*,15,*,2.2682,0.0,1.64674,3.91494,"5000 SHANNONDELL DRIVE, AUDUBON, PA, , 19403, USA","5000 Shannondell Dr, Audubon, PA 19403, USA",-75.4125474,40.1357327
661,396102,CONEMAUGH MEMORIAL MEDICAL CENTER TRANSITIONAL CARE UNIT,320 MAIN STREET,JOHNSTOWN,PA,15901,CAMBRIA,30,For profit - Corporation,0,0,0,2.27032,1.2604799999999998,2.88286,6.41365,"320 MAIN STREET, JOHNSTOWN, PA, , 15901, USA","320 Main St, Johnstown, PA 15901, USA",-78.9209566,40.3259292
662,396105,SHENANGO PRESBYTERIAN SENIORCARE,238 SOUTH MARKET STREET,NEW WILMINGTON,PA,16142,LAWRENCE,32,Non profit - Corporation,0,0,0,2.05017,0.66947,1.31544,4.0350800000000016,"238 SOUTH MARKET STREET, NEW WILMINGTON, PA, , 16142, USA","238 S Market St, New Wilmington, PA 16142, USA",-80.3337569,41.1200812
663,396106,HAVEN CONVALESCENT HOME INC,725 PAUL STREET,NEW CASTLE,PA,16101,LAWRENCE,91,For profit - Corporation,0,0,0,2.16371,0.94343,0.57406,3.6812,"725 PAUL STREET, NEW CASTLE, PA, , 16101, USA","725 Paul St, New Castle, PA 16101, USA",-80.32783859999999,40.9922393
664,396107,ANN'S CHOICE,16000 ANN'S CHOICE WAY,WARMINSTER,PA,18974,BUCKS,88,Non profit - Corporation,*,*,0,2.94064,0.91184,1.03856,4.8910300000000015,"16000 ANN'S CHOICE WAY, WARMINSTER, PA, , 18974, USA","16000 Ann's Choice Way, Warminster, PA 18974, USA",-75.0699392,40.202006
665,396108,GOOD SHEPHERD HOME- BETHLEHEM,2855 SCHOENERSVILLE ROAD,BETHLEHEM,PA,18017,LEHIGH,60,Non profit - Corporation,0,0,0,4.2769900000000005,0.5443899999999999,1.7416900000000002,6.56307,"2855 SCHOENERSVILLE ROAD, BETHLEHEM, PA, , 18017, USA","2855 Schoenersville Rd, Bethlehem, PA 18017, USA",-75.4099807,40.6481268
666,396109,HEINZ TRANSITIONAL REHABILITATION UNIT,150 MUNDY STREET,WILKES-BARRE,PA,18702,LUZERNE,45,Non profit - Corporation,*,*,0,2.6455900000000003,1.19941,2.13134,5.97635,"150 MUNDY STREET, WILKES-BARRE, PA, , 18702, USA","150 Mundy St, Wilkes-Barre Township, PA 18702, USA",-75.8547167,41.2459864
667,396111,SPIRITRUST LUTHERAN THE VILLAGE AT UTZ TERRACE,2100 UTZ TERRACE,HANOVER,PA,17331,YORK,40,Non profit - Corporation,0,0,0,2.0714200000000003,0.83616,0.7831199999999999,3.6907,"2100 UTZ TERRACE, HANOVER, PA, , 17331, USA","2100 Utz Terrace, Hanover, PA 17331, USA",-76.96529620000001,39.7605064
668,396113,"HEALTH CENTER AT THE HILL AT WHITEMARSH, THE",4000 FOX HOUND DRIVE,LAFAYETTE HILL,PA,19444,MONTGOMERY,60,Non profit - Corporation,0,0,*,2.96581,0.71099,1.33463,5.011430000000002,"4000 FOX HOUND DRIVE, LAFAYETTE HILL, PA, , 19444, USA","4000 Fox Hound Dr, Lafayette Hill, PA 19444, USA",-75.24622719999999,40.0958398
669,396114,TWIN PINES HEALTH CARE CENTER,315 EAST LONDON GROVE ROAD,WEST GROVE,PA,19390,CHESTER,120,For profit - Corporation,*,*,0,1.67718,0.8665299999999999,0.29632,2.84003,"315 EAST LONDON GROVE ROAD, WEST GROVE, PA, , 19390, USA","315 E London Grove Rd, West Grove, PA 19390, USA",-75.8157669,39.857444
670,396116,LITTLE SISTERS OF THE POOR,1028 BENTON AVENUE,PITTSBURGH,PA,15212,ALLEGHENY,48,Non profit - Corporation,No Data,No Data,No Data,3.28488,0.35666,1.46199,5.10352,"1028 BENTON AVENUE, PITTSBURGH, PA, , 15212, USA","1028 Benton Ave, Pittsburgh, PA 15212, USA",-80.0343974,40.4874901
671,396122,FOX SUBACUTE AT MECHANICSBURG,120 SOUTH FILBERT ST,MECHANICSBURG,PA,17055,CUMBERLAND,56,For profit - Corporation,0,0,0,2.39173,1.88653,0.99754,5.27579,"120 SOUTH FILBERT ST, MECHANICSBURG, PA, , 17055, USA","120 S Filbert St, Mechanicsburg, PA 17055, USA",-76.9993811,40.21381
672,396124,PROVIDENCE POINT HEALTHCARE RESIDENCE,200 ADAMS AVE,PITTSBURGH,PA,15243,ALLEGHENY,63,Non profit - Corporation,7,*,*,2.95491,1.07185,1.58043,5.6071800000000005,"200 ADAMS AVE, PITTSBURGH, PA, , 15243, USA","200 Adams Ave, Pittsburgh, PA 15243, USA",-80.0862081,40.3768903
673,396125,CHRIST'S HOME RETIREMENT COMMUNITY,1 SHEPHERD'S WAY SUITE 100,WARMINSTER,PA,18974,BUCKS,48,Non profit - Corporation,16,12,0,2.762,1.09647,1.52445,5.38292,"1 SHEPHERD'S WAY SUITE 100, WARMINSTER, PA, , 18974, USA","1 Shepherd's Way #100, Warminster, PA 18974, USA",-75.11526180000001,40.2117742
674,396126,POWERBACK REHABILITATION PHOENIXVILLE,3000 BALFOUR CIRCLE,PHOENIXVILLE,PA,19460,CHESTER,22,For profit - Partnership,0,*,*,1.53037,0.49996,2.34998,4.38031,"3000 BALFOUR CIRCLE, PHOENIXVILLE, PA, , 19460, USA","3000 Balfour Cir, Phoenixville, PA 19460, USA",-75.5727004,40.1245822
675,396128,MAPLE FARM,604 OAK STREET,AKRON,PA,17501,LANCASTER,46,Non profit - Corporation,0,0,0,2.48462,1.10158,1.01127,4.59747,"604 OAK STREET, AKRON, PA, , 17501, USA","604 Oak St, Akron, PA 17501, USA",-76.2075788,40.1545581
676,396132,QUALITY LIFE SERVICES - WESTMONT,787 GOUCHER STREET,JOHNSTOWN,PA,15905,CAMBRIA,41,For profit - Partnership,0,0,0,1.91258,0.87125,1.0687799999999998,3.8526,"787 GOUCHER STREET, JOHNSTOWN, PA, , 15905, USA","787 Goucher St, Johnstown, PA 15905, USA",-78.9480043,40.3045815
677,396133,VIBRA REHABILITATION CENTER,707 SHEPERDSTOWN RD,MECHANICSBURG,PA,17055,CUMBERLAND,48,For profit - Corporation,0,0,0,2.25695,1.3370799999999998,1.04537,4.6394,"707 SHEPERDSTOWN RD, MECHANICSBURG, PA, , 17055, USA","707 Shepherdstown Rd, Mechanicsburg, PA 17055, USA",-76.9998567,40.20567279999999
678,396134,PENN STATE HEALTH TRANSITIONAL CARE,1135 WEST CHOCOLATE AVENUE 2ND FLOOR,HUMMELSTOWN,PA,17036,DAUPHIN,22,For profit - Corporation,0,0,0,2.02629,1.12073,2.13654,5.28357,"1135 WEST CHOCOLATE AVENUE 2ND FLOOR, HUMMELSTOWN, PA, , 17036, USA","1135 W Chocolate Ave 2ND FLOOR, Hummelstown, PA 17036, USA",-76.6817377,40.2698238
679,396135,ALLIED SERVICES TRANSITIONAL REHABILITATION UNIT,475 MORGAN HIGHWAY,SCRANTON,PA,18508,LACKAWANNA,51,Non profit - Corporation,0,0,0,2.45673,1.29007,1.30681,5.05361,"475 MORGAN HIGHWAY, SCRANTON, PA, , 18508, USA","475 Morgan Hwy, Scranton, PA 18508, USA",-75.67520950000001,41.4470863
680,396137,ATHENS HEALTH AND REHABILITATION CENTER,200 SOUTH MAIN ST,ATHENS,PA,18810,BRADFORD,90,For profit - Corporation,No Data,No Data,No Data,1.94508,1.0708,0.6109600000000001,3.62683,"200 SOUTH MAIN ST, ATHENS, PA, , 18810, USA","200 S Main St, Athens, PA 18810, USA",-76.51944320000001,41.9595888
681,396138,HARMONY PHYSICAL REHABILITATION,4365 NORTHERN PIKE,MONROEVILLE,PA,15146,ALLEGHENY,25,Non profit - Corporation,0,0,0,1.7552,1.31557,1.36978,4.44054,"4365 NORTHERN PIKE, MONROEVILLE, PA, , 15146, USA","4365 Northern Pike, Monroeville, PA 15146, USA",-79.747028,40.436581
682,,,240 CEDAR HILL DR,MC MURRAY,PA,15317,,15,For profit - Corporation,,,,,,,,"240 CEDAR HILL DR, MC MURRAY, PA, , 15317, USA","240 Cedar Hill Dr, Canonsburg, PA 15317, USA",-80.1221648,40.2689391
683,396140,"REHABILITATION CENTER AT BRETHREN VILLAGE, LLC",3001 LITITZ PIKE,LANCASTER,PA,17606,LANCASTER,20,Non profit - Corporation,0,0,0,3.29652,0.59956,2.98785,6.88392,"3001 LITITZ PIKE, LANCASTER, PA, , 17606, USA","3001 Lititz Pike, Lititz, PA 17543, USA",-76.3044756,40.1106773
